Group,Time,Id,User,Message
"group 9","2/11/2016 11:10:49 PM","R_1LCD0SpNxIu6Y4V","User 1","And you?"
"group 9","2/11/2016 11:11:14 PM","R_2aqLjynDxEckFs7","User 2","Last time I cried in front of anther person was last night when I found out someone I love has lukemia. By myself was last semester when I roke up with my signifanct other after 3 years."
"group 9","2/11/2016 11:11:18 PM","R_2aqLjynDxEckFs7","User 2","Im sorry to hear."
"group 9","2/11/2016 11:11:35 PM","R_1LCD0SpNxIu6Y4V","User 1","If	   you	   were	   to	   die	   this	   e vening	   with	   no	   opportunity	   to	   communicate	   with	   anyone,	   what	    would	   you	   most	   regret	   not	   having	   told	   someone?	   Why	   haven't	   you	   told	   them yet?"
"group 9","2/11/2016 11:11:50 PM","R_1LCD0SpNxIu6Y4V","User 1","that was I long time ago, I finished all my grandparents by now"
"group 9","2/11/2016 11:12:00 PM","R_2aqLjynDxEckFs7","User 2","Me too :cry:"
"group 9","2/11/2016 11:12:23 PM","R_2aqLjynDxEckFs7","User 2","I think I need to tell people how much I care about them more often, and I have been working on it."
"group 9","2/11/2016 11:12:26 PM","R_2aqLjynDxEckFs7","User 2","How about you?"
"group 9","2/11/2016 11:12:42 PM","R_1LCD0SpNxIu6Y4V","User 1","For me is the same"
"group 9","2/11/2016 11:12:48 PM","R_1LCD0SpNxIu6Y4V","User 1","Especially to my friends"
"group 9","2/11/2016 11:12:54 PM","R_1LCD0SpNxIu6Y4V","User 1","Your	   house,	   containing	   everything	   you	   own,	   catches	   fire.	   After	   saving	   your	   loved	   ones	   and	    pets,	   you	   have	   time	   to	    safely	   make	   a	   final	   dash	   to	   save	   any	   one	   item.	   What	   would	   it	   be?	    Why?"
"group 9","2/11/2016 11:13:19 PM","R_2aqLjynDxEckFs7","User 2","I would save my framed jersey"
"group 9","2/11/2016 11:13:21 PM","R_2aqLjynDxEckFs7","User 2","You?"
"group 9","2/11/2016 11:13:48 PM","R_1LCD0SpNxIu6Y4V","User 1","a photo of my family all together"
"group 9","2/11/2016 11:13:55 PM","R_2aqLjynDxEckFs7","User 2","Of all the people in your family, whose death would you find most disturbing? Why?"
"group 9","2/11/2016 11:14:03 PM","R_1LCD0SpNxIu6Y4V","User 1","It is so old we don't have it on computer"
"group 9","2/11/2016 11:14:19 PM","R_1LCD0SpNxIu6Y4V","User 1","Probably my younger brother's"
"group 9","2/11/2016 11:14:30 PM","R_1LCD0SpNxIu6Y4V","User 1","I feel responsible for him and I would see that as my failure"
"group 9","2/11/2016 11:14:37 PM","R_1LCD0SpNxIu6Y4V","User 1","what about you?"
"group 9","2/11/2016 11:15:01 PM","R_2aqLjynDxEckFs7","User 2","I have a good relationship with older my brother, best relationship with my dad, but I would be most disturbed by mom mom"
"group 9","2/11/2016 11:15:13 PM","R_2aqLjynDxEckFs7","User 2","weird to think about"
"group 9","2/11/2016 11:15:31 PM","R_2aqLjynDxEckFs7","User 2","I guess thats it!"
"group 9","2/11/2016 11:15:33 PM","","System",">> User 2 has Disconnected"
"group 9","2/11/2016 11:15:37 PM","","System",">> User 1 has Disconnected"
"group 9","2/11/2016 11:28:22 PM","","System",">> This chat has now expired."
"group 10","2/11/2016 11:34:16 PM","","System",">> User 1 has Connected"
"group 10","2/11/2016 11:34:17 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 10","2/11/2016 11:34:17 PM","","System",">> User 2 has Connected"
"group 10","2/11/2016 11:34:32 PM","R_3qPOseZTQEHid8s","User 2","test"
"group 10","2/11/2016 11:34:39 PM","R_2VekuQWdu9Pq4Pl","User 1","test4"
"group 10","2/11/2016 11:40:59 PM","","System",">> User 2 has Disconnected"
"group 10","2/11/2016 11:41:00 PM","","System",">> User 1 has Disconnected"
"group 10","2/11/2016 11:54:32 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 10","2/12/2016 12:19:59 AM","","System",">> This chat has now expired."
"group 11","2/11/2016 11:48:39 PM","","System",">> User 1 has Connected"
"group 11","2/11/2016 11:48:42 PM","","System",">> User 1 has Disconnected"
"group 12","2/11/2016 11:49:01 PM","","System",">> User 1 has Connected"
"group 12","2/11/2016 11:49:19 PM","","System",">> User 1 has Disconnected"
"group 13","2/11/2016 11:52:07 PM","","System",">> User 1 has Connected"
"group 13","2/11/2016 11:57:54 PM","","System",">> User 1 has Disconnected"
"group 14","2/19/2016 8:24:47 PM","","System",">> User 1 has Connected"
"group 14","2/19/2016 8:25:16 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 14","2/19/2016 8:25:16 PM","","System",">> User 2 has Connected"
"group 14","2/19/2016 8:25:24 PM","R_OCIRQSpaoY2o69H","User 2","test8"
"group 14","2/19/2016 8:31:37 PM","","System",">> User 2 has Disconnected"
"group 14","2/19/2016 8:31:52 PM","","System",">> User 1 has Disconnected"
"group 14","2/19/2016 8:45:27 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 14","2/19/2016 9:11:01 PM","","System",">> This chat has now expired."
"group 15","2/19/2016 8:25:15 PM","","System",">> User 1 has Connected"
"group 15","2/19/2016 8:25:35 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 15","2/19/2016 8:25:35 PM","","System",">> User 2 has Connected"
"group 15","2/19/2016 8:25:45 PM","R_1oI9qXx57NF2GGx","User 1","test6"
"group 15","2/19/2016 8:25:56 PM","R_1OGYjrZMYKdLJF1","User 2","tst7"
"group 15","2/19/2016 8:31:44 PM","","System",">> User 2 has Disconnected"
"group 15","2/19/2016 8:31:48 PM","","System",">> User 1 has Disconnected"
"group 15","2/19/2016 8:45:47 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 15","2/19/2016 9:11:20 PM","","System",">> This chat has now expired."
"group 16","2/22/2016 10:36:55 PM","","System",">> User 1 has Connected"
"group 16","2/22/2016 10:44:32 PM","","System",">> User 1 has Disconnected"
"group 17","2/22/2016 10:36:56 PM","","System",">> User 1 has Connected"
"group 17","2/22/2016 10:42:04 PM","","System",">> User 1 has Disconnected"
"group 18","2/22/2016 10:46:39 PM","","System",">> User 1 has Connected"
"group 18","2/22/2016 10:50:51 PM","","System",">> All chat participants have arrived. You may now chat!"
"group 18","2/22/2016 10:50:51 PM","","System",">> User 2 has Connected"
"group 18","2/22/2016 10:51:18 PM","R_1FxnNs0BAJvIWs6","User 1","Given	   the	   choice	    of	   anyone	   in	   the	   world,	   whom	   would	   you	   want	   as	   a	   dinner"
"group 18","2/22/2016 10:51:21 PM","R_1FxnNs0BAJvIWs6","User 1","cc"
"group 18","2/22/2016 10:51:41 PM","R_1FxnNs0BAJvIWs6","User 1","guest?"
"group 18","2/22/2016 10:51:52 PM","R_2pKaRCbd4e2ULL9","User 2","eleanor rosevelt"
"group 18","2/22/2016 10:52:17 PM","R_2pKaRCbd4e2ULL9","User 2","?"
"group 18","2/22/2016 10:52:50 PM","R_1FxnNs0BAJvIWs6","User 1","obama :grin:"
"group 18","2/22/2016 10:52:59 PM","R_1FxnNs0BAJvIWs6","User 1","What  would  constitute  a  ""perfect""  day  for"
"group 18","2/22/2016 10:53:01 PM","R_1FxnNs0BAJvIWs6","User 1","you?"
"group 18","2/22/2016 10:53:10 PM","R_2pKaRCbd4e2ULL9","User 2","not having to worry about anything"
"group 18","2/22/2016 10:53:20 PM","R_2pKaRCbd4e2ULL9","User 2","basically just eating and sleeping"
"group 18","2/22/2016 10:53:22 PM","R_1FxnNs0BAJvIWs6","User 1","sleeping"
"group 18","2/22/2016 10:54:02 PM","R_1FxnNs0BAJvIWs6","User 1","If	   you	   were	   able	   to	   live	   to	   the	   age	   of	   90	   and	   retain	   either	   the	   mind	   or	   body	   of	   a	   30 -­‐ year -­‐ old	    for	   the	   last	   60	   years	   of	   your	   life,	   which	   would	   you	    want?"
"group 18","2/22/2016 10:54:05 PM","R_2pKaRCbd4e2ULL9","User 2","If	   you	   were	   able	   to	   live	   to	   the	   age	   of	   90	   and	   retain	   either	   the	   mind	   or	   body	   of	   a	   30 -­‐ year -­‐ old	    for	   the	   last	   60	   years	   of	   your	   life,	   which	   would	   you	    want?"
"group 18","2/22/2016 10:54:14 PM","R_1FxnNs0BAJvIWs6","User 1","mind"
"group 18","2/22/2016 10:54:17 PM","R_2pKaRCbd4e2ULL9","User 2","body"
"group 18","2/22/2016 10:54:27 PM","R_1FxnNs0BAJvIWs6","User 1","because 30 is old already"
"group 18","2/22/2016 10:54:35 PM","R_2pKaRCbd4e2ULL9","User 2","If  you  could  change  anything  about  the  way  you  were  raised,  what  wou"
"group 18","2/22/2016 10:54:40 PM","R_2pKaRCbd4e2ULL9","User 2","you change"
"group 18","2/22/2016 10:55:17 PM","R_1FxnNs0BAJvIWs6","User 1","travel more"
"group 18","2/22/2016 10:55:32 PM","R_2pKaRCbd4e2ULL9","User 2","spend more time together as a family"
"group 18","2/22/2016 10:55:36 PM","R_1FxnNs0BAJvIWs6","User 1","If  you  could  change  anything  about  the  way  you  were  raised,  what  would youchange?"
"group 18","2/22/2016 10:55:48 PM","R_1FxnNs0BAJvIWs6","User 1","If  you  could  wake  up  tomorrow  having  gained  any  one  quality  or  ability,  what"
"group 18","2/22/2016 10:55:48 PM","R_2pKaRCbd4e2ULL9","User 2","If  you  could  wake  up  tomorrow  having  gained  any  one  quality  or  ability,  what"
"group 18","2/22/2016 10:55:58 PM","R_1FxnNs0BAJvIWs6","User 1","copying doesnt work"
"group 18","2/22/2016 10:56:14 PM","R_1FxnNs0BAJvIWs6","User 1","invisibility"
"group 18","2/22/2016 10:56:23 PM","R_2pKaRCbd4e2ULL9","User 2","reading minds"
"group 18","2/22/2016 10:56:29 PM","R_2pKaRCbd4e2ULL9","User 2","f	   a	   crystal	   ball	   could	   tell	   you	   the	   truth	   about	   yourself,	   your	   life,	   the	   fu ture,	   or	   anything	   else,	    what	   would	   you	   want	   to	   know"
"group 18","2/22/2016 10:56:29 PM","R_1FxnNs0BAJvIWs6","User 1","If	   a	   crystal	   ball	   could	   tell	   you	   the	   truth	   about	   yourself,	   your	   life,	   the	   fu ture,	   or	   anything	   else,	    what	   would	   you	   want	   to	   know?"
"group 18","2/22/2016 10:56:39 PM","R_1FxnNs0BAJvIWs6","User 1","how rich I will be in the future"
"group 18","2/22/2016 10:56:42 PM","R_2pKaRCbd4e2ULL9","User 2","i dont want to know"
"group 18","2/22/2016 10:56:52 PM","R_1FxnNs0BAJvIWs6","User 1","What	   is	   the	   greatest	   accomplishment	   of	   your	life?"
"group 18","2/22/2016 10:57:11 PM","R_2pKaRCbd4e2ULL9","User 2","going to a college far away from home and being independent"
"group 18","2/22/2016 10:57:42 PM","R_1FxnNs0BAJvIWs6","User 1","getting a job"
"group 18","2/22/2016 10:57:49 PM","R_2pKaRCbd4e2ULL9","User 2","What  is  your  most  treasured"
"group 18","2/22/2016 10:57:51 PM","R_2pKaRCbd4e2ULL9","User 2","memory"
"group 18","2/22/2016 10:58:11 PM","R_2pKaRCbd4e2ULL9","User 2","doing dumb things with my friends lol"
"group 18","2/22/2016 10:58:17 PM","R_1FxnNs0BAJvIWs6","User 1","uhh"
"group 18","2/22/2016 10:58:40 PM","R_1FxnNs0BAJvIWs6","User 1","suddenly wanting to visit my grandma one day and then 2 mo later, she passed away"
"group 18","2/22/2016 10:58:44 PM","R_1FxnNs0BAJvIWs6","User 1","that was dark"
"group 18","2/22/2016 10:58:52 PM","R_2pKaRCbd4e2ULL9","User 2"," :worried:"
"group 18","2/22/2016 10:58:56 PM","R_2pKaRCbd4e2ULL9","User 2","If	   you	   knew	   that	   in	   one	   year	   you	   would	   die	   suddenly,	   would	   you	   change	   anything	   about	   the	    way	   you	   are now	   living?	   Why"
"group 18","2/22/2016 10:59:02 PM","R_1FxnNs0BAJvIWs6","User 1","UH"
"group 18","2/22/2016 10:59:17 PM","R_1FxnNs0BAJvIWs6","User 1","Go to more places in cali"
"group 18","2/22/2016 10:59:17 PM","R_2pKaRCbd4e2ULL9","User 2","i would quit school and just do whatever i want"
"group 18","2/22/2016 10:59:21 PM","R_1FxnNs0BAJvIWs6","User 1","and visit"
"group 18","2/22/2016 10:59:22 PM","R_1FxnNs0BAJvIWs6","User 1","and travel"
"group 18","2/22/2016 10:59:30 PM","R_2pKaRCbd4e2ULL9","User 2","How  do  you  feel  about  your  relationship  with  your"
"group 18","2/22/2016 10:59:32 PM","R_2pKaRCbd4e2ULL9","User 2","mother"
"group 18","2/22/2016 10:59:43 PM","R_1FxnNs0BAJvIWs6","User 1","great i think"
"group 18","2/22/2016 10:59:46 PM","R_1FxnNs0BAJvIWs6","User 1","How  do  you  feel  about  your  relationship  with  your mother?"
"group 18","2/22/2016 10:59:52 PM","R_2pKaRCbd4e2ULL9","User 2","yeah mine is pretty great too"
"group 18","2/22/2016 10:59:56 PM","R_2pKaRCbd4e2ULL9","User 2","Share	   with	   your	   partner	   an	   embarrassing	   moment	   in	   y"
"group 18","2/22/2016 11:00:02 PM","R_2pKaRCbd4e2ULL9","User 2","your life"
"group 18","2/22/2016 11:00:11 PM","R_1FxnNs0BAJvIWs6","User 1","i got hit by bird poop while walking from my car to my highschool"
"group 18","2/22/2016 11:00:17 PM","R_1FxnNs0BAJvIWs6","User 1","it was literally a 3 minute walk.."
"group 18","2/22/2016 11:00:42 PM","R_2pKaRCbd4e2ULL9","User 2","i managed to fall down 2 flights of stairs"
"group 18","2/22/2016 11:00:43 PM","R_1FxnNs0BAJvIWs6","User 1","Share  with  your  partner  an  embarrassing  moment  in  your life?"
"group 18","2/22/2016 11:00:46 PM","R_2pKaRCbd4e2ULL9","User 2","in high school"
"group 18","2/22/2016 11:00:52 PM","R_2pKaRCbd4e2ULL9","User 2","When  did  you  last  cry  in  front  of  another  person?  By  yourself?"
"group 18","2/22/2016 11:01:10 PM","R_1FxnNs0BAJvIWs6","User 1","watching titanic.."
"group 18","2/22/2016 11:01:16 PM","R_1FxnNs0BAJvIWs6","User 1","with 2 friends"
"group 18","2/22/2016 11:01:19 PM","R_1FxnNs0BAJvIWs6","User 1","during a summer in Boston"
"group 18","2/22/2016 11:01:23 PM","R_1FxnNs0BAJvIWs6","User 1","When did you last cry in front of another person? By yourself?"
"group 18","2/22/2016 11:01:34 PM","R_2pKaRCbd4e2ULL9","User 2","i dont really cry in front of people lol i dont really remember to be honest ...."
"group 18","2/22/2016 11:01:39 PM","R_2pKaRCbd4e2ULL9","User 2","If	   you	   were	   to	   die	   this	   e vening	   with	   no	   opportunity	   to	   communicate	   with	   anyone,	   what	    would	   you	   most	   regret	   not	   having	   told	   someone?	   Why	   haven't	   you	   told	   them?"
"group 18","2/22/2016 11:02:38 PM","R_1FxnNs0BAJvIWs6","User 1","telling all my friends that I really appreciate them around me. cause it's werid"
"group 18","2/22/2016 11:02:41 PM","R_1FxnNs0BAJvIWs6","User 1","If	   you	   were	   to	   die	   this	   e vening	   with	   no	   opportunity	   to	   communicate	   with	   anyone,	   what	    would	   you	   most	   regret	   not	   having	   told	   someone?	   Why	   haven't	   you	   told	   them?"
"group 18","2/22/2016 11:03:02 PM","R_2pKaRCbd4e2ULL9","User 2","telling my parents how grateful i am for their constant support"
"group 18","2/22/2016 11:03:07 PM","R_2pKaRCbd4e2ULL9","User 2","Your	   house,	   containing	   everything	   you	   own,	   catches	   fire.	   After	   saving	   your	   loved	   ones	   and	    pets,	   you	   have	   time	   to	    safely	   make	   a	   final	   dash	   to	   save	   any	   one	   item.	   What	   would	   it	   be?	    Why?"
"group 18","2/22/2016 11:03:51 PM","R_1FxnNs0BAJvIWs6","User 1","The letters/cards that important people have sent me"
"group 18","2/22/2016 11:03:54 PM","R_1FxnNs0BAJvIWs6","User 1","Your house, containing everything you own, catches fire. After saving your loved ones and pets, you have time to safely make a final dash to save any one item. What would it be? Why?"
"group 18","2/22/2016 11:04:06 PM","R_2pKaRCbd4e2ULL9","User 2","pictures"
"group 18","2/22/2016 11:04:09 PM","R_1FxnNs0BAJvIWs6","User 1","Of	   all	   the	   people	   in	   your	   family, whose	   death	   would	   you	   find	   most	   disturbing?"
"group 18","2/22/2016 11:04:19 PM","R_2pKaRCbd4e2ULL9","User 2","grandparents because i am really close with them"
"group 18","2/22/2016 11:04:54 PM","R_2pKaRCbd4e2ULL9","User 2","Of	   all	   the	   people	   in	   your	   family, whose	   death	   would	   you	   find	   most	   disturbing?"
"group 18","2/22/2016 11:05:04 PM","R_1FxnNs0BAJvIWs6","User 1","mom prob"
"group 18","2/22/2016 11:05:08 PM","R_1FxnNs0BAJvIWs6","User 1","i think that's it"
"group 18","2/22/2016 11:05:10 PM","R_1FxnNs0BAJvIWs6","User 1","bye carmen"
"group 18","2/22/2016 11:05:11 PM","R_1FxnNs0BAJvIWs6","User 1",":)"
"group 18","2/22/2016 11:05:11 PM","","System",">> User 2 has Disconnected"
"group 18","2/22/2016 11:05:15 PM","","System",">> User 1 has Disconnected"
"group 18","2/22/2016 11:11:14 PM","","System",">> This chat has 1500 seconds remaining before expiring. Please start wrapping up your conversation."
"group 18","2/22/2016 11:36:40 PM","","System",">> This chat has now expired."
"group 19","2/22/2016 10:49:03 PM","","System",">> User 1 has Connected"
"group 19","2/22/2016 10:51:25 PM","","System",">> User 1 has Disconnected"
"group 20","2/23/2016 12:08:17 AM","","System",">> User 1 has Connected"
"group 20","2/23/2016 12:11:31 AM","","System",">> All chat participants have arrived. You may now chat!"
"group 20","2/23/2016 12:11:31 AM","","System",">> User 2 has Connected"
"group 20","2/23/2016 12:11:36 AM","R_2WvxJ3Nkipuvil4","User 1","Given	   the	   choice	    of	   anyone	   in	   the	   world,	   whom	   would	   you	   want	   as	   a	   dinne"
"group 20","2/23/2016 12:11:47 AM","R_2WvxJ3Nkipuvil4","User 1","dinner guest?"
"group 20","2/23/2016 12:12:09 AM","R_2WvxJ3Nkipuvil4","User 1","Given the choice of anyone in the world, whom would you want as a dinner guest?"
