Group,Time,Id,User,Message
group 1017,2/1/2016 2:23,,System,>> User 1 has Disconnected
group 1018,2/1/2016 2:39,,System,>> User 1 has Connected
group 1018,2/1/2016 2:51,,System,>> All chat participants have arrived. You may now chat!
group 1018,2/1/2016 2:51,,System,>> User 2 has Connected
group 1018,2/1/2016 2:52,none,User 2,when was the last time you walked for an hour?
group 1018,2/1/2016 2:52,none,User 2,when was the last time you walked for an hour?
group 1018,2/1/2016 2:53,none,User 2,when was the last time you walked for an hour?
group 1018,2/1/2016 2:53,,System,>> User 1 has Disconnected
group 1018,2/1/2016 2:54,none,User 2,the last time i  did was when i got into a fight with my chick and i walked home.
group 1018,2/1/2016 2:55,,System,>> User 2 has Disconnected
group 1018,2/1/2016 3:27,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 1018,2/1/2016 3:38,,System,>> This chat has now expired.
group 1019,2/1/2016 2:57,,System,>> User 1 has Connected
group 1019,2/1/2016 3:01,,System,>> User 1 has Disconnected
group 102,1/11/2016 0:34,,System,>> User 1 has Connected
group 102,1/11/2016 0:35,,System,>> User 1 has Disconnected
group 1020,2/1/2016 3:08,,System,>> User 1 has Connected
group 1020,2/1/2016 3:14,,System,>> All chat participants have arrived. You may now chat!
group 1020,2/1/2016 3:14,,System,>> User 2 has Connected
group 1020,2/1/2016 3:14,R_3fBpCluYoPjn3IR,User 2,When was the last time you walked for more than an hour? Describe where you went and what you saw
group 1020,2/1/2016 3:17,R_0icx4mJplIzOfpD,User 1,last week at the beach
group 1020,2/1/2016 3:18,R_0icx4mJplIzOfpD,User 1,when was the last time you walked for more than an hour? describe where you went and what you saw
group 1020,2/1/2016 3:18,R_3fBpCluYoPjn3IR,User 2,"I walked to the store the other day with my son.  I was close to the beach, so I saw the ocean."
group 1020,2/1/2016 3:18,R_3fBpCluYoPjn3IR,User 2,How did you celebrate last Halloween?
group 1020,2/1/2016 3:19,R_0icx4mJplIzOfpD,User 1,me and my daughter went to a local haunted house.
group 1020,2/1/2016 3:19,R_0icx4mJplIzOfpD,User 1,"How	did	you	celebrate	last	Halloween?"
group 1020,2/1/2016 3:20,R_3fBpCluYoPjn3IR,User 2,I passed out candy to the kids.  My son is not old enough to go trick or treating.
group 1020,2/1/2016 3:20,R_3fBpCluYoPjn3IR,User 2,"If you could invent a new flavor of ice cream, what would it be?"
group 1020,2/1/2016 3:21,R_0icx4mJplIzOfpD,User 1,cotton candy with pecans :smiley:
group 1020,2/1/2016 3:21,R_0icx4mJplIzOfpD,User 1,"If	you	could	invent	a	new	flavor	of	ice	cream,	what	would	it	be?"
group 1020,2/1/2016 3:21,R_3fBpCluYoPjn3IR,User 2,Coffee flavor ice cream with pecans and caramel.  Maybe a hit of rock salt.  It looks like we both have a love for pecans!
group 1020,2/1/2016 3:21,R_3fBpCluYoPjn3IR,User 2,What is your favorite holiday? Why?
group 1020,2/1/2016 3:23,R_0icx4mJplIzOfpD,User 1,Mother's day because all my family comes together for my mother. My mom is the eldest of the family
group 1020,2/1/2016 3:23,R_0icx4mJplIzOfpD,User 1,"What	is	your	favorite	holiday?	Why?"
group 1020,2/1/2016 3:23,R_3fBpCluYoPjn3IR,User 2,Thanksgiving.  Because I love to cook the meal!
group 1020,2/1/2016 3:23,R_3fBpCluYoPjn3IR,User 2,What gifts did you receive on your last birthday?
group 1020,2/1/2016 3:25,R_0icx4mJplIzOfpD,User 1,"My mom got me and hour massage, it was great."
group 1020,2/1/2016 3:25,R_0icx4mJplIzOfpD,User 1,"What	gifts	did	you	receive	on	your	last	birthday?"
group 1020,2/1/2016 3:25,R_3fBpCluYoPjn3IR,User 2,I don't ask for things for my birthday.  Instead I ask for things for my children that they need.
group 1020,2/1/2016 3:25,R_3fBpCluYoPjn3IR,User 2,Describe the last time you went to the zoo.
group 1020,2/1/2016 3:26,R_0icx4mJplIzOfpD,User 1,thats funny cause last summer I was volunteering at a zoo.
group 1020,2/1/2016 3:27,R_0icx4mJplIzOfpD,User 1,"Describe	the	last	time	you	went	to	the	zoo."
group 1020,2/1/2016 3:27,R_3fBpCluYoPjn3IR,User 2,I went to the Zoo in San Diego like 5 years ago with my oldest son.  I had to take him to the reptile area even though i HATE snakes!
group 1020,2/1/2016 3:27,R_3fBpCluYoPjn3IR,User 2,Do you like to get up early or stay up late? Is there anything funny that has resulted from this?
group 1020,2/1/2016 3:28,R_0icx4mJplIzOfpD,User 1,i like to stay up late. not really that funny
group 1020,2/1/2016 3:28,R_0icx4mJplIzOfpD,User 1,"Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything	funny	that	has	resulted	from	 this?"
group 1020,2/1/2016 3:28,R_3fBpCluYoPjn3IR,User 2,It depends what late and early is?  I usually go to bed around 8-9 and wake up between 7-8 in the morning.  I sleep as much as I can at night since I am a stay at home mom.  Nothing funny.  Just gross from my sons blow outs in the middle of night.
group 1020,2/1/2016 3:28,R_3fBpCluYoPjn3IR,User 2,What did you do this summer?
group 1020,2/1/2016 3:29,R_0icx4mJplIzOfpD,User 1,I spent alot of time at the beach
group 1020,2/1/2016 3:29,R_0icx4mJplIzOfpD,User 1,"What	did	you	do	this	summer?"
group 1020,2/1/2016 3:29,R_3fBpCluYoPjn3IR,User 2,I was pregnant. So I sat in the house in air conditioning and read!
group 1020,2/1/2016 3:29,R_3fBpCluYoPjn3IR,User 2,Who is your favorite actor of your own gender? Describe a favorite scene in which this person has acted.
group 1020,2/1/2016 3:30,R_0icx4mJplIzOfpD,User 1,i love Angela Bassett. My favorite scene is from Whats Love got to do with it when she kicked Ikes butt in the limo
group 1020,2/1/2016 3:30,R_3fBpCluYoPjn3IR,User 2,I LOVE Jenifer Lawrence.  We are BFFs but she doesn't know it yet!  I love her more off screen than I do on screen.
group 1020,2/1/2016 3:30,R_3fBpCluYoPjn3IR,User 2,What is your favorite holiday? Why?
group 1020,2/1/2016 3:30,R_0icx4mJplIzOfpD,User 1,"Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted."
group 1020,2/1/2016 3:31,R_3fBpCluYoPjn3IR,User 2,Oops I went to soon Lol
group 1020,2/1/2016 3:31,R_3fBpCluYoPjn3IR,User 2,I LOVE Jenifer Lawrence. We are BFFs but she doesn't know it yet! I love her more off screen than I do on screen.
group 1020,2/1/2016 3:31,R_0icx4mJplIzOfpD,User 1,"What	is	your	favorite	holiday?	Why?"
group 1020,2/1/2016 3:31,R_3fBpCluYoPjn3IR,User 2,"Lol again, it is Thanksgiving because I love to cook the meal."
group 1020,2/1/2016 3:31,R_3fBpCluYoPjn3IR,User 2,And again... What is your favorite holiday? Why?
group 1020,2/1/2016 3:31,R_0icx4mJplIzOfpD,User 1,oops sorry lol
group 1020,2/1/2016 3:31,R_3fBpCluYoPjn3IR,User 2,Nope.  Not you're fault.  That is #10
group 1020,2/1/2016 3:32,R_3fBpCluYoPjn3IR,User 2,and #4
group 1020,2/1/2016 3:32,R_0icx4mJplIzOfpD,User 1,i just noticed
group 1020,2/1/2016 3:32,R_0icx4mJplIzOfpD,User 1,didnt go over the question before starting
group 1020,2/1/2016 3:32,R_3fBpCluYoPjn3IR,User 2,Me either!  Caught me off guard!  Probably meant to do that.
group 1020,2/1/2016 3:32,R_3fBpCluYoPjn3IR,User 2,What foreign country would you most like to visit? What attracts you to this place?
group 1020,2/1/2016 3:34,R_0icx4mJplIzOfpD,User 1,i would like to visit Japan. they have great landscpes in the mountains and then the clubs are great with no shootings lol
group 1020,2/1/2016 3:34,R_0icx4mJplIzOfpD,User 1,".	What	foreign	country	would	you	most	like	to	visit?	What	attracts	you	to	this	place?"
group 1020,2/1/2016 3:34,R_3fBpCluYoPjn3IR,User 2,I've already been to Japan.  SO the next place would be Italy.  Mostly because of the wine :)
group 1020,2/1/2016 3:34,R_3fBpCluYoPjn3IR,User 2,Do you prefer digital watches and clocks or the kind with hands? Why?
group 1020,2/1/2016 3:35,R_0icx4mJplIzOfpD,User 1,i like watches with hands I think they last longer and look more sophisticated
group 1020,2/1/2016 3:35,R_0icx4mJplIzOfpD,User 1,"Do	you	prefer	digital	watches	and	clocks	or	the	kind	with	hands?	Why?"
group 1020,2/1/2016 3:35,R_3fBpCluYoPjn3IR,User 2,I don't mind either watches.  I prefer my fitbit though because of what else it can do for me.
group 1020,2/1/2016 3:35,R_3fBpCluYoPjn3IR,User 2,Describe your mother's best friend.
group 1020,2/1/2016 3:36,R_0icx4mJplIzOfpD,User 1,she was like a second mother with a soft spot for spoiling me
group 1020,2/1/2016 3:36,R_0icx4mJplIzOfpD,User 1,"Describe	your mother's	best	friend."
group 1020,2/1/2016 3:36,R_3fBpCluYoPjn3IR,User 2,My moms best friend is quiet and very posh.  She is very very sweet!
group 1020,2/1/2016 3:36,R_3fBpCluYoPjn3IR,User 2,How often do you get your hair cut? Where do you go? Have you ever had a really bad haircut experience?
group 1020,2/1/2016 3:37,R_0icx4mJplIzOfpD,User 1,i dont cut my hair I have had my ends clipped a few times with no bad experiences
group 1020,2/1/2016 3:37,R_0icx4mJplIzOfpD,User 1,"How	often	do	you	get	your	hair	cut?	Where	do	you	go?	Have	you	ever	had	a	really	bad	 haircut	experience?"
group 1020,2/1/2016 3:37,R_3fBpCluYoPjn3IR,User 2,My best friend does my hair so I don't have to go anywhere.  I don't have any bad haircut experiences just bad hair dye jobs.
group 1020,2/1/2016 3:37,R_3fBpCluYoPjn3IR,User 2,What is the last concert you saw? How many of that band's albums do you own? Had you seen them before? Where?
group 1020,2/1/2016 3:39,R_0icx4mJplIzOfpD,User 1,the last concert was with my dad to see BB King and no I have none of his music he was my dads favorite artist
group 1020,2/1/2016 3:39,R_0icx4mJplIzOfpD,User 1,"What	is	the	last	concert	you	saw?	How	many	of	that	band's	albums	do	you	own?	Had	you	 seen	them	before?	Where?"
group 1020,2/1/2016 3:39,R_0icx4mJplIzOfpD,User 1,sorry didnt complete the answer
group 1020,2/1/2016 3:39,R_3fBpCluYoPjn3IR,User 2,I honestly can remember that last concert I went to.  It was probably Brad Paisley.  I have seen him in concert a few times in San Diego.  I own all of his records digitally.
group 1020,2/1/2016 3:40,R_3fBpCluYoPjn3IR,User 2,I guess we are done?
group 1020,2/1/2016 3:40,R_0icx4mJplIzOfpD,User 1,all done lol
group 1020,2/1/2016 3:40,R_0icx4mJplIzOfpD,User 1,bye
group 1020,2/1/2016 3:40,R_3fBpCluYoPjn3IR,User 2,Take care :)
group 1020,2/1/2016 3:40,,System,>> User 2 has Disconnected
group 1020,2/1/2016 3:41,,System,>> User 1 has Disconnected
group 1020,2/1/2016 3:50,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 1020,2/1/2016 4:00,,System,>> This chat has now expired.
group 103,1/11/2016 0:54,,System,>> User 1 has Connected
group 103,1/11/2016 0:57,,System,>> All chat participants have arrived. You may now chat!
group 103,1/11/2016 0:57,,System,>> User 2 has Connected
group 103,1/11/2016 0:57,R_2a7DcfLq60wLq3D,User 1,"When	was	the	last time	you	walked	for	more	than	an	hour?	Describe	where	you	went	and	 what	you	saw"
group 103,1/11/2016 0:58,R_1BW8vPFsWMcaul7,User 2,I last took an hour walk probably back in November.  I walked with my brother through his neighborhood in Michigan and we stopped by a yard sale that was going on.
group 103,1/11/2016 0:58,R_2a7DcfLq60wLq3D,User 1,"How	did	you	celebrate	last	Halloween?"
group 103,1/11/2016 0:58,R_1BW8vPFsWMcaul7,User 2,"When	was	the	last time	you	walked	for	more	than	an	hour?	Describe	where	you	went	and	 what	you	saw."
group 103,1/11/2016 0:59,R_1BW8vPFsWMcaul7,User 2,I worked last Halloween so I dressed up at work and passed out candy to kids that came in.
group 103,1/11/2016 0:59,R_1BW8vPFsWMcaul7,User 2,"How	did	you	celebrate	last	Halloween?"
group 103,1/11/2016 0:59,R_2a7DcfLq60wLq3D,User 1,"If	you	could	invent	a	new	flavor	of	ice	cream,	what	would	it	be?"
group 103,1/11/2016 1:00,R_1BW8vPFsWMcaul7,User 2,I would invent a berry swirl with coconut in it
group 103,1/11/2016 1:00,R_1BW8vPFsWMcaul7,User 2,"If	you	could	invent	a	new	flavor	of	ice	cream,	what	would	it	be?"
group 103,1/11/2016 1:01,R_2a7DcfLq60wLq3D,User 1,i would invent with chocolate with coconut in it
group 103,1/11/2016 1:01,R_2a7DcfLq60wLq3D,User 1,"What	gifts	did	you	receive	on	your	last	birthday?"
group 103,1/11/2016 1:01,R_1BW8vPFsWMcaul7,User 2,I got a fitbit and fallout 4
group 103,1/11/2016 1:01,R_1BW8vPFsWMcaul7,User 2,What gifts did you receive on your last birthday?
group 103,1/11/2016 1:01,R_2a7DcfLq60wLq3D,User 1,"Describe	the	last	time	you	went	to	the	zoo"
group 103,1/11/2016 1:02,R_2a7DcfLq60wLq3D,User 1,i received apple iphone
group 103,1/11/2016 1:02,R_1BW8vPFsWMcaul7,User 2,I last went to a zoo in Germany with my brother.  It was really small and the animals were just in chain link enclosures
group 103,1/11/2016 1:02,R_1BW8vPFsWMcaul7,User 2,"Describe	the	last	time	you	went	to	the	zoo."
group 103,1/11/2016 1:03,R_2a7DcfLq60wLq3D,User 1,I last went to a zoo in USA with my family
group 103,1/11/2016 1:03,R_2a7DcfLq60wLq3D,User 1,"Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything	funny	that	has	resulted	from	 this?"
group 103,1/11/2016 1:03,R_1BW8vPFsWMcaul7,User 2,"I stay up late. Nothing funny, my parents used to yell at me all the time when I lived with them"
group 103,1/11/2016 1:03,R_1BW8vPFsWMcaul7,User 2,"Do	you	like	to	get	up	early	or	stay	up	late?	Is	there	anything funny	that	has	resulted	from	this?"
group 103,1/11/2016 1:04,R_2a7DcfLq60wLq3D,User 1,Yes i will stay up late and get up early
group 103,1/11/2016 1:04,R_2a7DcfLq60wLq3D,User 1,"What	did	you	do	this	summer?"
group 103,1/11/2016 1:04,R_1BW8vPFsWMcaul7,User 2,I mostly worked.  I went on vacation back to my home state for a week or two
group 103,1/11/2016 1:05,R_1BW8vPFsWMcaul7,User 2,"What did	you	do	this	summer?"
group 103,1/11/2016 1:05,R_2a7DcfLq60wLq3D,User 1,i will go for vacation with my family
group 103,1/11/2016 1:05,R_2a7DcfLq60wLq3D,User 1,"Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted."
group 103,1/11/2016 1:05,R_1BW8vPFsWMcaul7,User 2,I like Natalie Portman. I liked several scenes in V for Vendetta where she learned not to be afraid
group 103,1/11/2016 1:05,R_1BW8vPFsWMcaul7,User 2,". Who	is	your	favorite	actor	of	your	own	gender?	Describe	a	favorite	scene	in	which	this	 person	has	acted."
group 103,1/11/2016 1:06,R_2a7DcfLq60wLq3D,User 1,No
group 103,1/11/2016 1:06,R_2a7DcfLq60wLq3D,User 1,"What	is	your	favorite	holiday?	Why?"
group 103,1/11/2016 1:06,R_1BW8vPFsWMcaul7,User 2,I like Thanksgiving b/c of all the good food
group 103,1/11/2016 1:06,R_1BW8vPFsWMcaul7,User 2,"What	is	your	favorite	holiday?	Why?"
group 103,1/11/2016 1:07,R_2a7DcfLq60wLq3D,User 1,"Christmas. By far the best holiday in my opinion. I love spending time with my relatives, decorating my house for Christmas, going to stores and buying gifts for people,"
group 103,1/11/2016 1:08,R_2a7DcfLq60wLq3D,User 1,"What	foreign	country	would	you	most	like	to	visit?	What	attracts	you	to	this	place?"
group 103,1/11/2016 1:08,R_1BW8vPFsWMcaul7,User 2,I would like to visit Greece to see all the old ruins
group 103,1/11/2016 1:08,R_1BW8vPFsWMcaul7,User 2,"What	foreign	country	would	you	most	like	to	visit?	What	attracts	you	to	this	place?"
group 103,1/11/2016 1:09,R_2a7DcfLq60wLq3D,User 1,I would like to visit Newzeland to see all the old ruins
group 103,1/11/2016 1:09,R_2a7DcfLq60wLq3D,User 1,"Do	you	prefer	digital	watches	and	clocks	or	the	kind	with	hands?	Why?"
group 103,1/11/2016 1:10,R_1BW8vPFsWMcaul7,User 2,I prefer digital because its quick and easy to see the precise time(down to the minute) even from a distance
group 103,1/11/2016 1:10,R_1BW8vPFsWMcaul7,User 2,"Do	you	prefer	digital	watches	and	clocks	or	the	kind	with	hands?	Why?"
group 103,1/11/2016 1:11,R_2a7DcfLq60wLq3D,User 1,I like digital because large digital clocks are quick and easy for runners to read
group 103,1/11/2016 1:11,R_2a7DcfLq60wLq3D,User 1,"Describe	your mother's	best	friend."
group 103,1/11/2016 1:12,R_1BW8vPFsWMcaul7,User 2,My mom's best friend is probably her mom.  They go shopping together at least once a week and she goes to my grandma's apartment almost every other day to see her.
group 103,1/11/2016 1:12,R_1BW8vPFsWMcaul7,User 2,"Describe	your mother's	best	friend."
group 103,1/11/2016 1:12,R_2a7DcfLq60wLq3D,User 1,My mom's best friend is my father
group 103,1/11/2016 1:12,R_2a7DcfLq60wLq3D,User 1,"How	often	do	you	get	your	hair	cut?	Where	do	you	go?	Have	you	ever	had	a	really	bad	 haircut	experience?"
group 103,1/11/2016 1:13,R_1BW8vPFsWMcaul7,User 2,"I usually get my hair cut every six months or so.  I go to supercuts or some place like that, fairly cheap.  I don't remember ever having a really bad haircut"
group 103,1/11/2016 1:13,R_1BW8vPFsWMcaul7,User 2,"How	often	do	you	get	your	hair	cut?	Where	do	you	go?	Have	you	ever	had	a	really	bad	 haircut	experience?"
group 103,1/11/2016 1:14,R_2a7DcfLq60wLq3D,User 1,"I usually get my hair cut every two months, and i never had any bad experinces"
group 103,1/11/2016 1:15,R_2a7DcfLq60wLq3D,User 1,"What	is	the	last	concert	you	saw?	How	many	of	that	band's	albums	do	you	own?	Had	you	 seen	them	before?	Where?"
group 103,1/11/2016 1:15,R_1BW8vPFsWMcaul7,User 2,"I last went to see Bleachers. I have one of their albums, that's all they have out for now.. I'd never seen them before but they were great live"
group 103,1/11/2016 1:15,R_1BW8vPFsWMcaul7,User 2,"What	is	the	last	concert	you	saw?	How	many	of	that	band's	albums	do	you	own?	Had	you	 seen	them	before?	Where?"
group 103,1/11/2016 1:16,R_2a7DcfLq60wLq3D,User 1,No i didn't go to any album
group 103,1/11/2016 1:16,R_1BW8vPFsWMcaul7,User 2,thanks for doing this survey with me. have a nice night
group 103,1/11/2016 1:16,,System,>> User 2 has Disconnected
group 103,1/11/2016 1:17,R_2a7DcfLq60wLq3D,User 1,thanking you
group 103,1/11/2016 1:17,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.
group 103,1/11/2016 1:18,,System,>> User 1 has Disconnected
group 103,1/11/2016 1:27,,System,>> This chat has now expired.
group 104,1/11/2016 1:31,,System,>> User 1 has Connected
group 104,1/11/2016 1:32,,System,>> User 1 has Disconnected
group 105,1/11/2016 2:12,,System,>> User 1 has Connected
group 105,1/11/2016 2:18,,System,>> User 1 has Disconnected
