Group,Time,Id,User,Message,Message filtered,Source,Script
group 126,1/10/2016 6:52,R_3FWhJLNJTfs9uHu,User 2,"Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be? Why?","Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	 pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be? Why?",mturk,Close
group 126,1/10/2016 6:52,R_1f73jK0RORAmp5s,User 1,"I would save all my songs that I have written over the years, they are such a big part of me and have helped me through some hard times","I would save all my songs that I have written over the years, they are such a big part of me and have helped me through some hard times",mturk,Close
group 126,1/10/2016 6:53,R_1f73jK0RORAmp5s,User 1,"If you were to die this evening with no opportunity to communicate with anyone, what would you most regret not having told someone? Why haven't you told them yet?","If you were to die this evening with no opportunity to communicate with anyone, what would you most regret not having told someone? Why haven't you told them yet?",mturk,Close
group 126,1/10/2016 6:53,R_3FWhJLNJTfs9uHu,User 2,i would tell my sister i really enjoyed being a part of her life.,i would tell my sister i really enjoyed being a part of her life.,mturk,Close
group 126,1/10/2016 6:54,R_3FWhJLNJTfs9uHu,User 2,". Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",". Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",mturk,Close
group 126,1/10/2016 6:54,R_1f73jK0RORAmp5s,User 1,"My little sister, AnnMary, she is so young and beautiful and I love her very much","My little sister, AnnMary, she is so young and beautiful and I love her very much",mturk,Close
group 126,1/10/2016 6:54,R_1f73jK0RORAmp5s,User 1,"Your house, containing everything you own, catches fire. After saving your loved ones and pets, you have time to safely make a final dash to save any one item. What would itbe? Why?","Your house, containing everything you own, catches fire. After saving your loved ones and pets, you have time to safely make a final dash to save any one item. What would itbe? Why?",mturk,Close
group 126,1/10/2016 6:55,R_3FWhJLNJTfs9uHu,User 2,i would grab my guitar.,i would grab my guitar.,mturk,Close
group 126,1/10/2016 6:55,,System,>> User 2 has Disconnected,,,
group 126,1/10/2016 6:56,R_1f73jK0RORAmp5s,User 1,"Of all the people in your family, whose death would you find most disturbing? Why?","Of all the people in your family, whose death would you find most disturbing? Why?",mturk,Close
group 126,1/10/2016 6:57,,System,>> This chat has now expired.,,,
group 127,1/10/2016 9:04,,System,>> User 1 has Connected,,,
group 127,1/10/2016 9:07,,System,>> User 1 has Disconnected,,,
group 128,1/10/2016 9:11,,System,>> User 1 has Connected,,,
group 128,1/10/2016 9:13,,System,>> User 1 has Disconnected,,,
group 129,1/10/2016 12:03,,System,>> User 1 has Connected,,,
group 129,1/10/2016 12:09,,System,>> User 1 has Disconnected,,,
group 13,12/29/2015 21:18,,System,>> User 1 has Connected,,,
group 13,12/29/2015 21:19,,System,>> User 1 has Disconnected,,,
group 130,1/10/2016 12:10,,System,>> User 1 has Connected,,,
group 131,1/10/2016 12:38,,System,>> User 1 has Connected,,,
group 131,1/10/2016 12:43,,System,>> User 1 has Disconnected,,,
group 132,1/10/2016 13:22,,System,>> User 1 has Connected,,,
group 132,1/10/2016 13:23,,System,>> User 1 has Disconnected,,,
group 133,1/10/2016 14:36,,System,>> User 1 has Connected,,,
group 133,1/10/2016 14:41,,System,>> User 1 has Disconnected,,,
group 134,1/10/2016 14:44,,System,>> User 1 has Connected,,,
group 134,1/10/2016 14:46,,System,>> User 1 has Disconnected,,,
group 135,1/10/2016 14:46,,System,>> User 1 has Connected,,,
group 135,1/10/2016 14:48,,System,>> User 1 has Disconnected,,,
group 136,1/10/2016 15:06,,System,>> User 1 has Connected,,,
group 136,1/10/2016 15:08,,System,>> User 1 has Disconnected,,,
group 137,1/10/2016 15:14,,System,>> User 1 has Connected,,,
group 137,1/10/2016 15:58,,System,>> All chat participants have arrived. You may now chat!,,,
group 137,1/10/2016 15:58,,System,>> User 2 has Connected,,,
group 137,1/10/2016 15:59,R_PSBWQ0Ozy6b4Hwl,User 2,What  is  the  greatest  accomplishment  of  your life?,What  is  the  greatest  accomplishment  of  your life?,mturk,Close
group 137,1/10/2016 16:00,,System,>> User 2 has Disconnected,,,
group 137,1/10/2016 16:04,R_2VyJaLD4D7dLMRH,User 1,Raising my family.,Raising my family.,mturk,Close
group 137,1/10/2016 16:04,R_2VyJaLD4D7dLMRH,User 1,Given the choice of anyone in the world who would you have dinner with?,Given the choice of anyone in the world who would you have dinner with?,mturk,Close
group 137,1/10/2016 16:07,R_2VyJaLD4D7dLMRH,User 1,Barrack Obamma,Barrack Obamma,mturk,Close
group 137,1/10/2016 16:07,R_2VyJaLD4D7dLMRH,User 1,"2. What	would	constitute	a	""perfect""	day	for	you?","2. What	would	constitute	a	""perfect""	day	for	you?",mturk,Close
group 137,1/10/2016 16:10,R_2VyJaLD4D7dLMRH,User 1,A perfect day would be laying on the beach doing nothing.,A perfect day would be laying on the beach doing nothing.,mturk,Close
group 137,1/10/2016 16:10,R_2VyJaLD4D7dLMRH,User 1,"3. If	you	were	able	to	live	to	the	age	of	90	and	retain	eitherfor	the	last	60	years	of	your	life,	which	would	you	want?	the	mind	or	body	of	a	30-year-old","3. If	you	were	able	to	live	to	the	age	of	90	and	retain	eitherfor	the	last	60	years	of	your	life,	which	would	you	want?	the	mind	or	body	of	a	30-year-old",mturk,Close
group 137,1/10/2016 16:11,R_2VyJaLD4D7dLMRH,User 1,I would choose the body because as you age your body has more pain.,I would choose the body because as you age your body has more pain.,mturk,Close
group 137,1/10/2016 16:11,R_2VyJaLD4D7dLMRH,User 1,"4. If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?","4. If	you	could	change	anything	about	the	way	you	were	raised,	what	would	it	be?",mturk,Close
group 137,1/10/2016 16:11,R_2VyJaLD4D7dLMRH,User 1,I would have liked my parents to be closer.,I would have liked my parents to be closer.,mturk,Close
group 137,1/10/2016 16:12,R_2VyJaLD4D7dLMRH,User 1,"5. If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?","5. If	you	could	wake	up	tomorrow	having	gained	any	one	quality	or	ability,	what	would	it	be?",mturk,Close
group 137,1/10/2016 16:12,R_2VyJaLD4D7dLMRH,User 1,I would like the ability to be happy no matter what happened in my life,I would like the ability to be happy no matter what happened in my life,mturk,Close
group 137,1/10/2016 16:13,R_2VyJaLD4D7dLMRH,User 1,"6.			If	a	crystal	ball	could	tell	you	the	truth	aboutwhat	would	you	want	to	know?	yourself,	your	life,	the	future,	or	anything	else,","6.			If	a	crystal	ball	could	tell	you	the	truth	aboutwhat	would	you	want	to	know?	yourself,	your	life,	the	future,	or	anything	else,",mturk,Close
group 137,1/10/2016 16:13,R_2VyJaLD4D7dLMRH,User 1,I would like to know what happens in the future on 50 specific stocks on the stock exchange.,I would like to know what happens in the future on 50 specific stocks on the stock exchange.,mturk,Close
group 137,1/10/2016 16:13,R_2VyJaLD4D7dLMRH,User 1,"7.	 What	is	the	greatest	accomplishment	of	your	life?","7.	 What	is	the	greatest	accomplishment	of	your	life?",mturk,Close
group 137,1/10/2016 16:14,R_2VyJaLD4D7dLMRH,User 1,Raising my family,Raising my family,mturk,Close
group 137,1/10/2016 16:14,R_2VyJaLD4D7dLMRH,User 1,"8.	 What	is	your	most	treasured	memory?","8.	 What	is	your	most	treasured	memory?",mturk,Close
group 137,1/10/2016 16:14,R_2VyJaLD4D7dLMRH,User 1,When my wife said she would marry me.,When my wife said she would marry me.,mturk,Close
group 137,1/10/2016 16:15,R_2VyJaLD4D7dLMRH,User 1,"9.	 If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	way	you	are now	living?	Why?","9.	 If	you	knew	that	in	one	year	you	would	die	suddenly,	would	you	change	anything	about	the	way	you	are now	living?	Why?",mturk,Close
group 137,1/10/2016 16:15,R_2VyJaLD4D7dLMRH,User 1,I would spend more time preparing the future for my family.,I would spend more time preparing the future for my family.,mturk,Close
group 137,1/10/2016 16:15,R_2VyJaLD4D7dLMRH,User 1,"10.	How	do	you	feel	about	your	relationship	with	your	mother?","10.	How	do	you	feel	about	your	relationship	with	your	mother?",mturk,Close
group 137,1/10/2016 16:15,R_2VyJaLD4D7dLMRH,User 1,My relationship with my mother was very good but I wish I would have treated her better.,My relationship with my mother was very good but I wish I would have treated her better.,mturk,Close
group 137,1/10/2016 16:18,R_2VyJaLD4D7dLMRH,User 1,"11.	Share	with	your	partner	an	embarrassing	moment	in	your	life.","11.	Share	with	your	partner	an	embarrassing	moment	in	your	life.",mturk,Close
group 137,1/10/2016 16:18,R_2VyJaLD4D7dLMRH,User 1,I once was putting cookies in my pockets at a party and people were watching me and I did not know it.,I once was putting cookies in my pockets at a party and people were watching me and I did not know it.,mturk,Close
group 137,1/10/2016 16:19,R_2VyJaLD4D7dLMRH,User 1,"12. When	did	you	last	cry	in	front	of	another	person?	By	yourself?","12. When	did	you	last	cry	in	front	of	another	person?	By	yourself?",mturk,Close
group 137,1/10/2016 16:19,,System,>> This chat has 600 seconds remaining before expiring. Please start wrapping up your conversation.,,,
group 137,1/10/2016 16:19,R_2VyJaLD4D7dLMRH,User 1,I last cried in front of others at my brother's funeral in June. I cried by myself yesterday.,I last cried in front of others at my brother's funeral in June. I cried by myself yesterday.,mturk,Close
group 137,1/10/2016 16:20,R_2VyJaLD4D7dLMRH,User 1,"13. If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?","13. If	you	were	to	die	this	evening	with	no	opportunity	to	communicate	with	anyone,	what	would	you	most	regret	not	having	told	someone?	Why	haven't	you	told	them	yet?",mturk,Close
group 137,1/10/2016 16:21,R_2VyJaLD4D7dLMRH,User 1,I would tell my wife I was sorry for my failures and I haven't told her  cause it hurts.,I would tell my wife I was sorry for my failures and I haven't told her  cause it hurts.,mturk,Close
group 137,1/10/2016 16:22,R_2VyJaLD4D7dLMRH,User 1,"14. Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	Why?","14. Your	house,	containing	everything	you	own,	catches	fire.	After	saving	your	loved	ones	and	pets,	you	have	time	to	safely	make	a	final	dash	to	save	any	one	item.	What	would	it	be?	Why?",mturk,Close
group 137,1/10/2016 16:22,R_2VyJaLD4D7dLMRH,User 1,My photographs.  They have treasured memories.,My photographs.  They have treasured memories.,mturk,Close
group 137,1/10/2016 16:22,R_2VyJaLD4D7dLMRH,User 1,"15. Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?","15. Of	all	the	people	in	your	family, whose	death	would	you	find	most	disturbing?	Why?",mturk,Close
group 137,1/10/2016 16:23,R_2VyJaLD4D7dLMRH,User 1,My daughter - because she is the youngest and the one I would least expect.,My daughter - because she is the youngest and the one I would least expect.,mturk,Close
group 137,1/10/2016 16:25,,System,>> User 1 has Disconnected,,,
group 137,1/10/2016 16:29,,System,>> This chat has now expired.,,,
group 138,1/10/2016 16:00,,System,>> User 1 has Connected,,,
group 138,1/10/2016 16:00,,System,>> User 1 has Disconnected,,,
group 139,1/10/2016 16:00,,System,>> User 1 has Connected,,,
group 139,1/10/2016 16:01,,System,>> User 1 has Disconnected,,,
group 14,12/29/2015 21:23,,System,>> User 1 has Connected,,,
group 14,12/29/2015 21:28,,System,>> All chat participants have arrived. You may now chat!,,,
group 14,12/29/2015 21:28,,System,>> User 2 has Connected,,,
group 14,12/29/2015 21:28,R_3Dc2RCqHRE0L6j3,User 1,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?","Given	the	choice	of	anyone	in	the	world,	whom	would	you	want	as	a	dinner	guest?",mturk,Close
group 14,12/29/2015 21:29,R_1FzvaiQwFq0jSI4,User 2,I would love to have Katy Perry as a dinner guest.,I would love to have Katy Perry as a dinner guest.,mturk,Close
group 14,12/29/2015 21:29,R_1FzvaiQwFq0jSI4,User 2,"Given	the	choice	of	anyone	in	the	world,	whom	would	you	want as	a	dinner	guest?","Given	the	choice	of	anyone	in	the	world,	whom	would	you	want as	a	dinner	guest?",mturk,Close
group 14,12/29/2015 21:30,R_3Dc2RCqHRE0L6j3,User 1,Bernie Sanders,Bernie Sanders,mturk,Close
group 14,12/29/2015 21:30,R_3Dc2RCqHRE0L6j3,User 1,"What	would	constitute	a	""perfect""	day	for	you?","What	would	constitute	a	""perfect""	day	for	you?",mturk,Close
group 14,12/29/2015 21:30,R_1FzvaiQwFq0jSI4,User 2,A beautiful day at the beach with my family.,A beautiful day at the beach with my family.,mturk,Close
group 14,12/29/2015 21:30,R_1FzvaiQwFq0jSI4,User 2,"What	would	constitute	a	""perfect""	day	for	you?","What	would	constitute	a	""perfect""	day	for	you?",mturk,Close
group 14,12/29/2015 21:31,R_3Dc2RCqHRE0L6j3,User 1,A great day at work with little stress and lots of money made.,A great day at work with little stress and lots of money made.,mturk,Close
group 14,12/29/2015 21:31,R_3Dc2RCqHRE0L6j3,User 1,"If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?","If	you	were	able	to	live	to	the	age	of	90	and	retain	either	the	mind	or	body	of	a	30-year-old	 for	the	last	60	years	of	your	life,	which	would	you	want?",mturk,Close
group 14,12/29/2015 21:31,R_1FzvaiQwFq0jSI4,User 2,I would choose mind.,I would choose mind.,mturk,Close
